671312.620	3529479.340	4.890	-0.00533
671312.670	3529479.090	4.890	-0.00533
671312.720	3529478.840	4.890	-0.00261
671312.770	3529478.600	4.890	-0.00261
671312.820	3529478.350	4.890	-0.00261
671312.870	3529478.100	4.880	-0.00261
671312.920	3529477.850	4.880	-0.00261
671312.960	3529477.610	4.880	-0.00261
671313.010	3529477.360	4.880	-0.00261
671313.060	3529477.110	4.880	-0.00261
671313.110	3529476.860	4.880	-0.00261
671313.150	3529476.610	4.880	0.00002
671313.200	3529476.360	4.880	0.00263
671313.250	3529476.110	4.880	0.00263
671313.290	3529475.850	4.880	0.00263
671313.340	3529475.600	4.880	0.00263
671313.390	3529475.350	4.880	0.00263
671313.440	3529475.100	4.880	0.00263
671313.490	3529474.850	4.880	0.00263
671313.530	3529474.600	4.890	0.00263
671313.580	3529474.350	4.890	0.00263
671313.630	3529474.100	4.890	0.00263
671313.670	3529473.840	4.890	0.00263
671313.720	3529473.590	4.890	0.00263
671313.770	3529473.340	4.890	0.00263
671313.820	3529473.090	4.890	0.00263
671313.870	3529472.830	4.890	0.00000
671313.920	3529472.580	4.890	0.00259
671313.970	3529472.320	4.890	0.00259
671314.020	3529472.070	4.890	0.00259
671314.070	3529471.810	4.890	0.00259
671314.120	3529471.560	4.890	0.00259
671314.170	3529471.310	4.890	0.00259
671314.220	3529471.050	4.890	0.00259
671314.270	3529470.790	4.890	0.00259
671314.330	3529470.540	4.900	0.00259
671314.380	3529470.280	4.900	0.00502
671314.440	3529470.020	4.900	0.00502
671314.490	3529469.770	4.900	0.00502
671314.540	3529469.510	4.900	0.00502
671314.600	3529469.250	4.900	0.00502
671314.650	3529468.990	4.900	0.00502
671314.710	3529468.730	4.900	0.00484
671314.770	3529468.470	4.900	0.00484
671314.820	3529468.200	4.910	0.00484
671314.880	3529467.940	4.910	0.00484
671314.940	3529467.680	4.910	0.00484
671315.000	3529467.410	4.910	0.00484
671315.050	3529467.150	4.910	0.00484
671315.110	3529466.890	4.910	0.00484
671315.170	3529466.620	4.920	0.00484
671315.230	3529466.350	4.920	0.00241
671315.290	3529466.090	4.920	0.00241
671315.350	3529465.820	4.920	0.00241
671315.410	3529465.550	4.920	0.00241
671315.470	3529465.290	4.920	0.00482
671315.540	3529465.020	4.920	0.00482
671315.600	3529464.750	4.920	0.00241
671315.660	3529464.480	4.920	0.00241
671315.720	3529464.210	4.920	0.00241
671315.780	3529463.940	4.920	0.00241
671315.850	3529463.670	4.920	0.00241
671315.910	3529463.390	4.920	0.00241
671315.970	3529463.120	4.930	0.00474
671316.040	3529462.850	4.930	0.00474
671316.100	3529462.570	4.930	0.00474
671316.170	3529462.300	4.930	0.00474
671316.240	3529462.030	4.930	0.00474
671316.300	3529461.750	4.930	0.00705
671316.370	3529461.470	4.930	0.00705
671316.440	3529461.200	4.930	0.00464
671316.500	3529460.920	4.940	0.00464
671316.570	3529460.640	4.940	0.00464
671316.640	3529460.370	4.940	0.00695
671316.710	3529460.090	4.940	0.00695
671316.780	3529459.810	4.940	0.00695
671316.850	3529459.530	4.950	0.00695
671316.920	3529459.250	4.950	0.00695
671316.990	3529458.970	4.950	0.00462
671317.060	3529458.690	4.950	0.00684
671317.140	3529458.410	4.950	0.00684
671317.210	3529458.130	4.960	0.00684
671317.290	3529457.850	4.960	0.00684
671317.360	3529457.570	4.960	0.00453
671317.440	3529457.290	4.960	0.00453
671317.520	3529457.010	4.960	0.00453
671317.590	3529456.730	4.960	0.00453
671317.670	3529456.440	4.970	0.00682
671317.750	3529456.160	4.970	0.00451
671317.830	3529455.870	4.970	0.00451
671317.910	3529455.590	4.970	0.00451
671317.990	3529455.300	4.970	0.00451
671318.070	3529455.020	4.970	0.00451
671318.150	3529454.730	4.970	0.00451
671318.240	3529454.440	4.970	0.00229
671318.320	3529454.160	4.980	0.00229
671318.400	3529453.870	4.980	0.00229
671318.480	3529453.580	4.980	0.00229
671318.570	3529453.290	4.980	0.00229
671318.650	3529453.000	4.980	0.00229
671318.740	3529452.710	4.980	0.00229
671318.820	3529452.420	4.980	0.00229
671318.910	3529452.130	4.980	0.00000
671318.990	3529451.840	4.980	0.00215
671319.080	3529451.550	4.980	0.00215
671319.160	3529451.260	4.980	0.00215
671319.250	3529450.970	4.980	0.00215
671319.330	3529450.680	4.980	0.00215
671319.420	3529450.380	4.980	0.00215
671319.510	3529450.090	4.980	0.00215
671319.600	3529449.800	4.980	0.00215
671319.680	3529449.500	4.990	0.00215
671319.770	3529449.210	4.990	0.00215
671319.860	3529448.910	4.990	0.00215
671319.950	3529448.620	4.990	0.00215
671320.040	3529448.320	4.990	0.00215
671320.130	3529448.030	4.990	0.00215
671320.220	3529447.730	4.990	0.00215
671320.310	3529447.430	4.990	0.00000
671320.400	3529447.140	4.990	0.00000
671320.490	3529446.840	4.990	0.00220
671320.580	3529446.540	4.990	0.00220
671320.670	3529446.240	4.990	0.00220
671320.770	3529445.950	4.990	0.00220
671320.860	3529445.650	4.990	0.00220
671320.950	3529445.350	4.990	0.00220
671321.040	3529445.060	4.990	0.00220
671321.130	3529444.760	4.990	0.00220
671321.220	3529444.470	5.000	0.00220
671321.310	3529444.180	5.000	0.00439
671321.400	3529443.880	5.000	0.00439
671321.490	3529443.590	5.000	0.00439
671321.590	3529443.300	5.000	0.00439
671321.680	3529443.010	5.000	0.00666
671321.770	3529442.720	5.000	0.00666
671321.860	3529442.430	5.000	0.00446
671321.950	3529442.150	5.000	0.00446
671322.040	3529441.860	5.010	0.00446
671322.130	3529441.580	5.010	0.00680
671322.220	3529441.300	5.010	0.00680
671322.310	3529441.020	5.010	0.00680
671322.400	3529440.740	5.020	0.00680
671322.490	3529440.460	5.020	0.00680
671322.590	3529440.180	5.020	0.00680
671322.680	3529439.910	5.020	0.00461
671322.770	3529439.630	5.020	0.00461
671322.860	3529439.360	5.030	0.00461
671322.960	3529439.090	5.030	0.00461
671323.050	3529438.820	5.030	0.00234
671323.140	3529438.550	5.030	0.00468
671323.240	3529438.290	5.030	0.00468
671323.330	3529438.020	5.030	0.00468
671323.420	3529437.750	5.030	0.00468
671323.520	3529437.490	5.030	0.00234
671323.610	3529437.220	5.030	0.00234
671323.700	3529436.950	5.030	0.00234
671323.800	3529436.690	5.030	0.00234
671323.890	3529436.420	5.040	0.00234
671323.980	3529436.160	5.040	0.00234
671324.080	3529435.890	5.040	0.00234
671324.170	3529435.630	5.040	0.00234
671324.260	3529435.370	5.040	0.00234
671324.360	3529435.110	5.040	0.00234
671324.450	3529434.840	5.040	0.00234
671324.550	3529434.580	5.040	0.00000
671324.640	3529434.330	5.040	0.00251
671324.730	3529434.070	5.040	0.00251
671324.820	3529433.810	5.040	0.00251
671324.920	3529433.550	5.040	0.00251
671325.010	3529433.300	5.040	0.00251
671325.100	3529433.040	5.040	0.00251
671325.190	3529432.790	5.040	0.00251
671325.280	3529432.540	5.040	0.00511
671325.370	3529432.290	5.050	0.00511
671325.470	3529432.040	5.050	0.00511
671325.560	3529431.790	5.050	0.00511
671325.650	3529431.550	5.050	0.00511
671325.740	3529431.300	5.050	0.00511
671325.840	3529431.050	5.050	0.00759
671325.930	3529430.800	5.050	0.00759
671326.020	3529430.560	5.060	0.00508
671326.120	3529430.310	5.060	0.00508
671326.210	3529430.060	5.060	0.00508
671326.310	3529429.810	5.060	0.00508
671326.400	3529429.560	5.060	0.00747
671326.500	3529429.310	5.060	0.00747
671326.600	3529429.060	5.070	0.00747
671326.700	3529428.810	5.070	0.00487
671326.800	3529428.550	5.070	0.00487
671326.890	3529428.290	5.070	0.00716
671327.000	3529428.040	5.070	0.00716
671327.100	3529427.780	5.070	0.00716
671327.200	3529427.520	5.080	0.00716
671327.300	3529427.260	5.080	0.00468
671327.410	3529426.990	5.080	0.00468
671327.510	3529426.730	5.080	0.00697
671327.620	3529426.470	5.080	0.00697
671327.730	3529426.200	5.090	0.00697
671327.830	3529425.930	5.090	0.00697
671327.940	3529425.670	5.090	0.00457
671328.050	3529425.400	5.090	0.00457
671328.170	3529425.130	5.090	0.00457
671328.280	3529424.860	5.090	0.00676
671328.390	3529424.590	5.100	0.00676
671328.500	3529424.310	5.100	0.00448
671328.620	3529424.040	5.100	0.00448
671328.730	3529423.770	5.100	0.00448
671328.850	3529423.490	5.100	0.00448
671328.970	3529423.210	5.100	0.00448
671329.090	3529422.940	5.100	0.00448
671329.210	3529422.660	5.110	0.00438
671329.330	3529422.380	5.110	0.00438
671329.450	3529422.100	5.110	0.00438
671329.580	3529421.820	5.110	0.00438
671329.700	3529421.540	5.110	0.00438
671329.830	3529421.260	5.110	0.00438
671329.950	3529420.980	5.110	0.00438
671330.080	3529420.690	5.110	0.00219
671330.200	3529420.410	5.120	0.00219
671330.330	3529420.130	5.120	0.00219
671330.460	3529419.840	5.120	0.00219
671330.590	3529419.560	5.120	0.00429
671330.720	3529419.270	5.120	0.00429
671330.850	3529418.990	5.120	0.00429
671330.980	3529418.700	5.120	0.00429
671331.110	3529418.410	5.120	0.00210
671331.240	3529418.120	5.120	0.00210
671331.380	3529417.840	5.120	0.00210
671331.510	3529417.550	5.120	0.00417
671331.640	3529417.260	5.130	0.00417
671331.780	3529416.960	5.130	0.00417
671331.910	3529416.670	5.130	0.00417
671332.040	3529416.380	5.130	0.00417
671332.180	3529416.090	5.130	0.00618
671332.320	3529415.800	5.130	0.00618
671332.450	3529415.500	5.130	0.00618
671332.590	3529415.210	5.140	0.00408
671332.730	3529414.910	5.140	0.00408
671332.870	3529414.620	5.140	0.00408
671333.010	3529414.320	5.140	0.00610
671333.150	3529414.030	5.140	0.00610
671333.290	3529413.730	5.150	0.00610
671333.440	3529413.440	5.150	0.00610
671333.580	3529413.140	5.150	0.00403
671333.730	3529412.840	5.150	0.00403
671333.870	3529412.550	5.150	0.00403
671334.020	3529412.250	5.150	0.00403
671334.160	3529411.950	5.160	0.00599
671334.310	3529411.650	5.160	0.00397
671334.460	3529411.350	5.160	0.00397
671334.610	3529411.060	5.160	0.00397
671334.760	3529410.760	5.160	0.00397
671334.910	3529410.460	5.160	0.00397
671335.060	3529410.160	5.160	0.00397
671335.210	3529409.860	5.160	0.00196
671335.370	3529409.560	5.170	0.00196
671335.520	3529409.260	5.170	0.00196
671335.670	3529408.960	5.170	0.00196
671335.830	3529408.650	5.170	0.00392
671335.980	3529408.350	5.170	0.00392
671336.140	3529408.050	5.170	0.00392
671336.290	3529407.750	5.170	0.00392
671336.450	3529407.440	5.170	0.00196
671336.610	3529407.140	5.170	0.00196
671336.760	3529406.840	5.170	0.00196
671336.920	3529406.530	5.170	0.00196
671337.080	3529406.230	5.180	0.00196
671337.240	3529405.920	5.180	0.00196
671337.400	3529405.620	5.180	0.00196
671337.560	3529405.310	5.180	0.00196
671337.720	3529405.000	5.180	0.00387
671337.890	3529404.700	5.180	0.00387
671338.050	3529404.390	5.180	0.00387
671338.210	3529404.080	5.180	0.00191
671338.380	3529403.770	5.180	0.00191
671338.540	3529403.460	5.180	0.00191
671338.700	3529403.150	5.180	0.00191
671338.870	3529402.850	5.180	0.00191
671339.030	3529402.540	5.190	0.00191
671339.200	3529402.230	5.190	0.00191
671339.360	3529401.920	5.190	0.00191
671339.530	3529401.610	5.190	0.00191
671339.690	3529401.300	5.190	0.00387
671339.860	3529400.990	5.190	0.00387
671340.030	3529400.680	5.190	0.00387
671340.200	3529400.380	5.190	0.00196
671340.360	3529400.070	5.190	0.00196
671340.530	3529399.760	5.190	0.00196
671340.700	3529399.450	5.190	0.00196
671340.870	3529399.140	5.190	0.00385
671341.030	3529398.840	5.200	0.00385
671341.200	3529398.530	5.200	0.00385
671341.370	3529398.220	5.200	0.00385
671341.540	3529397.910	5.200	0.00385
671341.710	3529397.610	5.200	0.00385
671341.880	3529397.300	5.200	0.00385
671342.050	3529397.000	5.200	0.00578
671342.220	3529396.690	5.210	0.00382
671342.390	3529396.380	5.210	0.00382
671342.560	3529396.080	5.210	0.00382
671342.740	3529395.770	5.210	0.00382
671342.910	3529395.470	5.210	0.00382
671343.080	3529395.160	5.210	0.00570
671343.260	3529394.850	5.210	0.00570
671343.430	3529394.550	5.220	0.00382
671343.610	3529394.240	5.220	0.00382
671343.780	3529393.940	5.220	0.00382
671343.960	3529393.630	5.220	0.00568
671344.140	3529393.330	5.220	0.00568
671344.320	3529393.020	5.220	0.00568
671344.490	3529392.710	5.230	0.00568
671344.670	3529392.410	5.230	0.00375
671344.850	3529392.100	5.230	0.00565
671345.030	3529391.790	5.230	0.00565
671345.210	3529391.490	5.230	0.00565
671345.390	3529391.180	5.240	0.00565
671345.580	3529390.880	5.240	0.00565
671345.760	3529390.570	5.240	0.00564
671345.940	3529390.270	5.240	0.00564
671346.130	3529389.960	5.240	0.00564
671346.310	3529389.660	5.250	0.00564
671346.500	3529389.350	5.250	0.00564
671346.680	3529389.050	5.250	0.00378
671346.870	3529388.740	5.250	0.00378
671347.060	3529388.440	5.250	0.00378
671347.250	3529388.140	5.260	0.00378
671347.440	3529387.830	5.260	0.00378
671347.630	3529387.530	5.260	0.00188
671347.820	3529387.230	5.260	0.00188
671348.010	3529386.930	5.260	0.00188
671348.200	3529386.620	5.260	0.00375
671348.390	3529386.320	5.260	0.00375
671348.580	3529386.020	5.260	0.00188
671348.770	3529385.720	5.260	0.00188
671348.960	3529385.420	5.260	0.00188
671349.150	3529385.110	5.260	0.00188
671349.350	3529384.810	5.260	0.00188
671349.540	3529384.510	5.260	0.00188
671349.730	3529384.210	5.270	0.00188
671349.930	3529383.910	5.270	0.00188
671350.120	3529383.600	5.270	0.00188
671350.320	3529383.300	5.270	0.00368
671350.510	3529383.000	5.270	0.00368
671350.700	3529382.700	5.270	0.00368
671350.900	3529382.400	5.270	0.00368
671351.100	3529382.090	5.270	0.00181
671351.290	3529381.790	5.270	0.00181
671351.490	3529381.490	5.270	0.00181
671351.680	3529381.190	5.270	0.00181
671351.880	3529380.880	5.280	0.00181
671352.080	3529380.580	5.280	0.00361
671352.280	3529380.280	5.280	0.00361
671352.480	3529379.970	5.280	0.00361
671352.680	3529379.670	5.280	0.00361
671352.880	3529379.370	5.280	0.00361
671353.080	3529379.060	5.280	0.00361
671353.280	3529378.760	5.280	0.00366
671353.480	3529378.460	5.280	0.00366
671353.680	3529378.150	5.290	0.00366
671353.890	3529377.850	5.290	0.00366
671354.090	3529377.550	5.290	0.00366
671354.300	3529377.250	5.290	0.00366
671354.500	3529376.940	5.290	0.00548
671354.710	3529376.640	5.290	0.00548
671354.910	3529376.340	5.300	0.00548
671355.120	3529376.040	5.300	0.00367
671355.320	3529375.740	5.300	0.00549
671355.530	3529375.430	5.300	0.00549
671355.740	3529375.130	5.300	0.00549
671355.950	3529374.830	5.300	0.00549
671356.160	3529374.530	5.310	0.00728
671356.370	3529374.230	5.310	0.00543
671356.580	3529373.930	5.310	0.00543
671356.790	3529373.620	5.310	0.00543
671357.000	3529373.320	5.320	0.00543
671357.210	3529373.020	5.320	0.00729
671357.430	3529372.730	5.320	0.00729
671357.640	3529372.430	5.320	0.00547
671357.860	3529372.130	5.330	0.00547
671358.070	3529371.830	5.330	0.00547
671358.290	3529371.530	5.330	0.00547
671358.510	3529371.230	5.330	0.00546
671358.730	3529370.930	5.330	0.00546
671358.940	3529370.640	5.340	0.00546
671359.160	3529370.340	5.340	0.00546
671359.380	3529370.050	5.340	0.00366
671359.600	3529369.750	5.340	0.00366
671359.820	3529369.460	5.340	0.00366
671360.040	3529369.160	5.340	0.00366
671360.270	3529368.870	5.350	0.00366
671360.490	3529368.580	5.350	0.00367
671360.710	3529368.290	5.350	0.00367
671360.930	3529368.000	5.350	0.00367
671361.150	3529367.710	5.350	0.00367
671361.370	3529367.420	5.350	0.00367
671361.590	3529367.140	5.350	0.00367
671361.810	3529366.850	5.350	0.00187
671362.020	3529366.570	5.350	0.00187
671362.240	3529366.290	5.360	0.00187
671362.460	3529366.000	5.360	0.00187
671362.680	3529365.720	5.360	0.00187
671362.890	3529365.440	5.360	0.00187
671363.110	3529365.170	5.360	0.00187
671363.320	3529364.890	5.360	0.00187
671363.540	3529364.620	5.360	0.00187
671363.750	3529364.340	5.360	0.00000
671363.960	3529364.070	5.360	0.00199
671364.180	3529363.800	5.360	0.00199
671364.390	3529363.530	5.360	0.00199
671364.600	3529363.260	5.360	0.00199
671364.810	3529362.990	5.360	0.00199
671365.020	3529362.730	5.360	0.00199
671365.230	3529362.460	5.360	0.00199
671365.440	3529362.200	5.360	0.00199
671365.650	3529361.940	5.370	0.00199
671365.860	3529361.670	5.370	0.00199
671366.060	3529361.410	5.370	0.00199
671366.270	3529361.150	5.370	0.00199
671366.470	3529360.900	5.370	0.00199
671366.680	3529360.640	5.370	0.00199
671366.880	3529360.380	5.370	0.00199
671367.090	3529360.130	5.370	0.00000
671367.290	3529359.880	5.370	0.00000
671367.490	3529359.620	5.370	0.00000
671367.690	3529359.370	5.370	0.00000
671367.890	3529359.120	5.370	0.00000
671368.090	3529358.870	5.370	0.00218
671368.290	3529358.620	5.370	0.00218
671368.490	3529358.380	5.370	0.00218
671368.690	3529358.130	5.370	0.00218
671368.880	3529357.880	5.370	0.00218
671369.080	3529357.640	5.370	0.00218
671369.270	3529357.390	5.370	0.00218
671369.470	3529357.150	5.370	0.00218
671369.660	3529356.910	5.380	0.00218
671369.860	3529356.660	5.380	0.00218
671370.050	3529356.420	5.380	0.00218
671370.240	3529356.190	5.380	0.00218
671370.430	3529355.950	5.380	0.00218
671370.620	3529355.710	5.380	0.00218
671370.810	3529355.470	5.380	0.00218
671371.000	3529355.240	5.380	0.00000
671371.190	3529355.010	5.380	0.00228
671371.370	3529354.770	5.380	0.00228
671371.560	3529354.540	5.380	0.00228
671371.750	3529354.310	5.380	0.00228
671371.930	3529354.080	5.380	0.00228
671372.120	3529353.860	5.380	0.00228
671372.300	3529353.630	5.380	0.00228
671372.490	3529353.410	5.380	0.00228
671372.670	3529353.180	5.390	0.00228
671372.860	3529352.960	5.390	0.00469
671373.040	3529352.740	5.390	0.00469
671373.220	3529352.520	5.390	0.00469
671373.410	3529352.300	5.390	0.00469
671373.590	3529352.080	5.390	0.00469
671373.770	3529351.860	5.390	0.00469
671373.950	3529351.650	5.390	0.00241
671374.130	3529351.430	5.390	0.00241
671374.310	3529351.220	5.400	0.00488
671374.490	3529351.000	5.400	0.00488
671374.670	3529350.790	5.400	0.00488
671374.840	3529350.580	5.400	0.00488
671375.020	3529350.370	5.400	0.00488
671375.200	3529350.170	5.400	0.00488
671375.370	3529349.960	5.400	0.00488
671375.550	3529349.760	5.400	0.00247
671375.720	3529349.550	5.410	0.00247
671375.900	3529349.350	5.410	0.00247
671376.070	3529349.150	5.410	0.00247
671376.240	3529348.960	5.410	0.00247
671376.410	3529348.760	5.410	0.00247
671376.570	3529348.570	5.410	0.00247
671376.740	3529348.380	5.410	0.00247
671376.900	3529348.190	5.410	0.00294
671377.060	3529348.000	5.410	0.00294
671377.230	3529347.810	5.410	0.00294
671377.390	3529347.630	5.410	0.00294
671377.540	3529347.450	5.410	0.00294
671377.700	3529347.270	5.410	0.00294
671377.850	3529347.090	5.410	0.00294
671378.010	3529346.920	5.410	0.00294
671378.160	3529346.750	5.420	0.00294
671378.300	3529346.580	5.420	0.00294
671378.450	3529346.410	5.420	0.00294
671378.590	3529346.250	5.420	0.00294
671378.730	3529346.090	5.420	0.00294
671378.870	3529345.930	5.420	0.00294
671379.010	3529345.780	5.420	0.00294
671379.140	3529345.630	5.420	0.00410
671379.270	3529345.480	5.420	0.00410
671379.390	3529345.340	5.420	0.00410
671379.510	3529345.200	5.420	0.00410
671379.630	3529345.070	5.420	0.00410
671379.750	3529344.940	5.420	0.00410
671379.870	3529344.810	5.420	0.00410
671379.980	3529344.680	5.420	0.00410
671380.090	3529344.560	5.430	0.00410
671380.190	3529344.450	5.430	0.00410
671380.290	3529344.330	5.430	0.00963
671380.390	3529344.220	5.430	0.00963
671380.490	3529344.110	5.430	0.00963
671380.580	3529344.000	5.430	0.00963
671380.670	3529343.900	5.430	0.00963
671380.760	3529343.800	5.430	0.00554
671380.850	3529343.700	5.430	0.00554
671380.940	3529343.610	5.430	0.01143
671381.020	3529343.520	5.440	0.01143
671381.110	3529343.430	5.440	0.01143
671381.190	3529343.340	5.440	0.01143
671381.270	3529343.250	5.440	0.01143
671381.350	3529343.160	5.440	0.01816
671381.430	3529343.080	5.440	0.01816
671381.500	3529342.990	5.440	0.01816
671381.580	3529342.910	5.450	0.01263
671381.660	3529342.830	5.450	0.01936
671381.730	3529342.750	5.450	0.01936
671381.810	3529342.670	5.450	0.02273
671381.880	3529342.590	5.450	0.02635
671381.950	3529342.520	5.460	0.03012
671382.020	3529342.440	5.460	0.03375
671382.100	3529342.370	5.460	0.03177
671382.170	3529342.290	5.460	0.03554
671382.240	3529342.220	5.470	0.03981
671382.370	3529342.080	5.470	0.04764
671382.510	3529341.940	5.480	0.05190
671382.640	3529341.810	5.490	0.05300
671382.770	3529341.690	5.500	0.06113
671382.900	3529341.560	5.510	0.06540
671383.030	3529341.450	5.520	0.07805
671383.160	3529341.330	5.530	0.07944
671383.280	3529341.230	5.540	0.08787
671383.410	3529341.120	5.560	0.09294
671383.530	3529341.020	5.570	0.10241
671383.660	3529340.910	5.590	0.10738
671383.790	3529340.810	5.610	0.11616
671383.910	3529340.710	5.620	0.12127
671384.040	3529340.620	5.650	0.13028
671384.170	3529340.520	5.670	0.13914
671384.300	3529340.430	5.690	0.14477
671384.430	3529340.340	5.710	0.15288
671384.560	3529340.260	5.740	0.15793
671384.690	3529340.180	5.760	0.16667
671384.830	3529340.100	5.790	0.17469
671384.960	3529340.030	5.810	0.17921
671385.100	3529339.960	5.840	0.18762
671385.240	3529339.900	5.870	0.19159
671385.380	3529339.850	5.900	0.19970
671385.530	3529339.790	5.930	0.20323
671385.680	3529339.750	5.960	0.21116
671385.830	3529339.700	6.000	0.18182
671385.990	3529339.670	6.030	0.18942
671386.140	3529339.630	6.070	0.19612
671386.300	3529339.610	6.110	0.19843
671386.460	3529339.590	6.140	0.20043
671386.620	3529339.570	6.180	0.20713
671386.780	3529339.560	6.220	0.20930
671386.940	3529339.560	6.260	0.21092
671387.110	3529339.560	0.020	0.21424
