671195.560	3529501.150	0.060	0.00000
671195.730	3529501.170	0.060	0.00000
671195.890	3529501.180	0.060	0.00000
671196.050	3529501.190	0.060	0.00000
671196.210	3529501.200	0.060	0.00000
671196.360	3529501.220	0.060	0.00000
671196.520	3529501.230	0.060	0.00000
671196.670	3529501.240	0.060	0.00000
671196.830	3529501.250	0.060	0.00000
671196.980	3529501.260	0.060	0.00000
671197.130	3529501.270	0.060	0.00000
671197.270	3529501.280	0.060	0.00000
671197.420	3529501.290	0.060	0.00000
671197.560	3529501.300	0.060	0.00000
671197.700	3529501.310	0.060	0.00000
671197.840	3529501.320	0.060	0.00000
671197.980	3529501.340	0.060	0.00000
671198.110	3529501.350	0.060	0.00000
671198.240	3529501.360	0.060	0.00000
671198.370	3529501.370	0.060	0.00000
671198.500	3529501.380	0.060	0.00000
671198.630	3529501.390	0.060	0.00000
671198.750	3529501.400	0.060	0.00000
671198.870	3529501.410	0.060	0.00000
671198.980	3529501.420	0.060	0.00000
671199.090	3529501.430	0.060	0.00000
671199.200	3529501.440	0.060	0.00000
671199.310	3529501.440	0.060	0.00000
671199.420	3529501.450	0.060	0.00000
671199.520	3529501.460	0.060	0.00000
671199.720	3529501.480	0.060	0.00000
671199.910	3529501.490	0.060	0.00000
671200.100	3529501.510	0.060	0.00000
671200.290	3529501.520	0.060	0.00000
671200.470	3529501.540	0.060	0.00000
671200.660	3529501.560	0.060	0.00000
671200.850	3529501.570	0.060	0.00000
671201.030	3529501.590	0.060	0.00000
671201.220	3529501.600	0.060	0.00000
671201.420	3529501.620	0.060	0.00000
671201.620	3529501.640	0.060	0.00000
671201.720	3529501.640	0.060	0.00000
671201.820	3529501.650	0.060	0.00000
671201.930	3529501.660	0.060	0.00000
671202.040	3529501.670	0.060	0.00000
671202.150	3529501.680	0.060	0.00000
671202.270	3529501.690	0.060	0.00000
671202.380	3529501.700	0.060	0.00000
671202.500	3529501.710	0.060	0.00000
671202.630	3529501.720	0.060	0.00475
671202.750	3529501.720	0.060	0.00475
671202.880	3529501.730	0.060	0.00475
671203.000	3529501.740	0.060	0.00475
671203.140	3529501.750	0.060	0.00475
671203.270	3529501.760	0.060	0.00475
671203.410	3529501.770	0.060	0.00475
671203.540	3529501.780	0.060	0.00475
671203.680	3529501.790	0.070	0.00475
671203.830	3529501.800	0.070	0.00475
671203.970	3529501.810	0.070	0.00475
671204.120	3529501.820	0.070	0.00475
671204.270	3529501.840	0.070	0.00475
671204.430	3529501.850	0.070	0.00475
671204.580	3529501.860	0.070	0.00475
671204.740	3529501.870	0.070	0.00000
671204.900	3529501.880	0.070	0.00000
671205.070	3529501.900	0.070	0.00000
671205.230	3529501.910	0.070	0.00000
671205.400	3529501.920	0.070	0.00000
671205.570	3529501.940	0.070	0.00000
671205.750	3529501.950	0.070	0.00000
671205.920	3529501.970	0.070	0.00000
671206.100	3529501.980	0.070	0.00000
671206.290	3529502.000	0.070	0.00000
671206.470	3529502.020	0.070	0.00000
671206.660	3529502.030	0.070	0.00000
671206.850	3529502.050	0.070	0.00000
671207.040	3529502.060	0.070	0.00000
671207.240	3529502.080	0.070	0.00000
671207.440	3529502.100	0.070	0.00000
671207.640	3529502.110	0.070	0.00000
671207.850	3529502.130	0.070	0.00000
671208.050	3529502.150	0.070	0.00000
671208.260	3529502.170	0.070	0.00000
671208.470	3529502.180	0.070	0.00000
671208.690	3529502.200	0.070	0.00000
671208.910	3529502.220	0.070	0.00000
671209.130	3529502.240	0.070	0.00000
671209.350	3529502.260	0.070	0.00000
671209.570	3529502.280	0.070	0.00000
671209.800	3529502.300	0.070	0.00000
671210.030	3529502.310	0.070	0.00000
671210.260	3529502.330	0.070	0.00000
671210.500	3529502.350	0.070	0.00000
671210.730	3529502.370	0.070	0.00000
671210.970	3529502.390	0.070	-0.00266
671211.210	3529502.410	0.070	-0.00266
671211.460	3529502.430	0.070	-0.00266
671211.710	3529502.450	0.070	-0.00266
671211.960	3529502.470	0.070	-0.00266
671212.210	3529502.500	0.070	-0.00266
671212.460	3529502.520	0.070	-0.00266
671212.720	3529502.540	0.070	-0.00266
671212.970	3529502.560	0.060	-0.00266
671213.240	3529502.580	0.060	-0.00266
671213.500	3529502.600	0.060	-0.00266
671213.760	3529502.620	0.060	-0.00266
671214.030	3529502.640	0.060	-0.00266
671214.300	3529502.660	0.060	-0.00266
671214.580	3529502.680	0.060	-0.00266
671214.850	3529502.700	0.060	0.00000
671215.130	3529502.720	0.060	0.00000
671215.410	3529502.740	0.060	0.00000
671215.690	3529502.760	0.060	0.00000
671215.980	3529502.790	0.060	0.00000
671216.260	3529502.810	0.060	0.00000
671216.550	3529502.830	0.060	0.00000
671216.840	3529502.850	0.060	0.00000
671217.140	3529502.870	0.060	0.00000
671217.430	3529502.890	0.060	0.00000
671217.730	3529502.910	0.060	0.00000
671218.030	3529502.930	0.060	0.00000
671218.330	3529502.950	0.060	0.00000
671218.630	3529502.970	0.060	0.00000
671218.940	3529502.990	0.060	0.00000
